0.7965014444342583      0.5348259087906319
0.21390736309906067      0.5046308554706828
0.413991246482625      0.12751213052461896
0.6374953118291      0.1855792498582598
0.3140889156357026      0.2651364288142343
0.19076312859210584      0.5744106511222662
0.8449299236698627      0.6920570618170734
0.13144103341020513      0.7780349406933011
0.7466889402761397      0.39787751057639953
0.5463116038208029      0.10080253170305571
0.3759301379976583      0.16802776813042697
0.3425480094952096      0.21563746079017265
0.39044064821982993      0.1508513177056704
0.571591809396749      0.11587127680253743
0.5506002285160293      0.10290305509579993
0.3372151669956228      0.22428847875383928
0.20174162757454886      0.5406342946758045
0.6433670003069474      0.19392363802562967
0.33157302909850983      0.23375475045742683
0.8075082278307585      0.5684758779567324
0.41190413960244987      0.1293536985288858
0.5480210594406902      0.1016174826950836
0.77830745681499      0.48189303736843436
0.8397577886326081      0.6741321379222086
0.6887500326819002      0.2701953944983425
0.602687130070571      0.14328166690080113
0.6361765882661532      0.18375319000498183
0.7112809652382552      0.31580854785463464
0.3042374298464574      0.28418198162737307
0.11026836764314471      0.8593392794951684
0.3005201114588763      0.2916239239841213
0.758524593932661      0.42814130608418877
0.3686401536631939      0.17746173456806913
0.22932158604766342      0.46116618106008067
0.6539096581190581      0.2097821939730966
0.698495735581906      0.2892944093079803
0.8038602880255284      0.5571874730386867
0.12758238295497268      0.7925141461961889
0.42922968559659413      0.11540311852837015
0.22267034296009988      0.47962611183111803
0.13378366438994893      0.7693179999748886
0.1506852145949435      0.7080740122735828
0.44522806391857406      0.10522038440359635
0.707126937103196      0.307012353845015
0.26011371308875675      0.381542773495272
0.8207824082808591      0.6106895801179223
0.5719875116681271      0.11615858232639484
0.5952905068907798      0.13587408870266046
0.3883275976147963      0.15321995657097062
0.229714703898571      0.46008913825550823
0.7394287515723776      0.3800151152789689
0.8273021955898378      0.6320767786803403
0.8441709678699455      0.6894098120054154
0.7130597003341439      0.31962846472372797
0.4454309008898478      0.1051079195427805
0.17865238447022888      0.6130862067374669
0.19590101917879132      0.5584515295121693
